epsilon [MeV/fm^3],p [MeV/fm^3],n [1/fm^3],mu [MeV]
2902.8418982386265,2031.3753701894789,1.7099551079011897,2885.5829379900406
2903.7259372614517,2032.2304243250296,1.7102614482695402,2886.0829379900406
2904.6101346362516,2033.0856316298105,1.7105677800280612,2886.5829379900406
2905.494490380752,2033.94099210472,1.7108741291584058,2887.0829379900406
2906.379004496014,2034.7965057506585,1.7111804684260064,2887.5829379900406
2907.2636769675128,2035.6521725685247,1.7114868141021526,2888.0829379900406
2908.1485078084124,2036.5079925592177,1.7117931605339622,2888.5829379900406
2909.0334970096533,2037.3639657236363,1.712099504676488,2889.0829379900406
2909.9186445739238,2038.2200920626797,1.7124058565503153,2889.5829379900406
2910.803950517444,2039.0763715772455,1.712712208626913,2890.0829379900406
2911.689414826807,2039.9328042682323,1.7130185639059974,2890.5829379900406
2912.5750374984173,2040.7893901365387,1.7133249157320343,2891.0829379900406
2913.460818554087,2041.6461291830628,1.7136312813461934,2891.5829379900406
2914.346757966701,2042.5030214087024,1.7139376339558667,2892.0829379900406
2915.2328557646633,2043.3600668143554,1.714244000761932,2892.5829379900406
2916.119111924063,2044.2172654009191,1.7145503589898257,2893.0829379900406
2917.0055264731714,2045.0746171692908,1.714856723074693,2893.5829379900406
2917.892099383534,2045.932122120369,1.715163093970382,2894.0829379900406
2918.7788306711855,2046.7897802550497,1.7154694617646176,2894.5829379900406
2919.66572034766,2047.6475915742308,1.7157758304558939,2895.0829379900406
2920.5527683872333,2048.5055560788087,1.716082200111052,2895.5829379900406
2921.4399748161477,2049.3636737696797,1.7163885722568157,2896.0829379900406
2922.3273396230134,2050.2219446477416,1.716694943960011,2896.5829379900406
2923.2148628085997,2051.0803687138905,1.717001323402595,2897.0829379900406
2924.1025443806293,2051.9389459690215,1.7173077004099229,2897.5829379900406
2924.990384327917,2052.797676414032,1.7176140899562617,2898.0829379900406
2925.878382670709,2053.656560049818,1.7179204646657895,2898.5829379900406
2926.7665393826574,2054.515596877274,1.718226852287034,2899.0829379900406
2927.6548544966663,2055.3747868972973,1.7185332410087317,2899.5829379900406
2928.5433279857693,2056.234130110783,1.718839627625263,2900.0829379900406
2929.4319598677625,2057.0936265186256,1.7191460202373372,2900.5829379900406
2930.3207501350735,2057.9532761217215,1.7194524116405443,2901.0829379900406
2931.20969879215,2058.8130789209654,1.7197587998684525,2901.5829379900406
2932.098805836102,2059.673034917252,1.7200651961896285,2902.0829379900406
2932.9880712736963,2060.5331441114768,1.720371591570516,2902.5829379900406
2933.8774951021987,2061.3934065045332,1.7206779890974255,2903.0829379900406
2934.7670773215773,2062.253822097317,1.720984389911146,2903.5829379900406
2935.6568179412147,2063.114390890722,1.7212907921234253,2904.0829379900406
2936.5467169517547,2063.9751128856424,1.7215971942505734,2904.5829379900406
2937.4367743598555,2064.8359880829726,1.7219036066555116,2905.0829379900406
2938.326990164181,2065.6970164836052,1.7222100096655162,2905.5829379900406
2939.2173643692827,2066.558198088436,1.7225164168488287,2906.0829379900406
2940.1078969669543,2067.419532898357,1.72282283043172,2906.5829379900406
2940.998587970243,2068.281020914262,1.7231292411865424,2907.0829379900406
2941.8894373674216,2069.142662137045,1.7234356533057005,2907.5829379900406
2942.7804451653524,2070.004456567599,1.7237420762926823,2908.0829379900406
2943.6716113764664,2070.8664042068162,1.724048493373151,2908.5829379900406
2944.5629359812824,2071.72850505559,1.7243549109639866,2909.0829379900406
2945.4544189931903,2072.590759114814,1.7246613311497663,2909.5829379900406
2946.3460604042493,2073.4531663853786,1.7249677622353237,2910.0829379900406
2947.2378602281306,2074.3157268681784,1.725274187788629,2910.5829379900406
2948.1298184511593,2075.1784405641047,1.7255806057512992,2911.0829379900406
2949.0219350892653,2076.0413074740495,1.725887039363728,2911.5829379900406
2949.9142101351476,2076.904327598905,1.7261934729989956,2912.0829379900406
2950.8066435838655,2077.7675009395634,1.7264999076709289,2912.5829379900406
2951.699235455993,2078.630827496916,1.7268063369799567,2913.0829379900406
2952.5919857292415,2079.4943072718543,1.7271127777472062,2913.5829379900406
2953.4848944182454,2080.3579402652695,1.727419214069321,2914.0829379900406
2954.3779615192075,2081.2217264780534,1.7277256495414688,2914.5829379900406
2955.2711870371672,2082.0856659110964,1.7280320918431162,2915.0829379900406
2956.164570965859,2082.9497585652903,1.7283385324845588,2915.5829379900406
2957.0581133091864,2083.8140044415254,1.7286449808401325,2916.0829379900406
2957.951814068135,2084.678403540692,1.7289514248518667,2916.5829379900406
2958.845673251205,2085.5429558636815,1.729257875952184,2917.0829379900406
2959.739690854374,2086.4076614113837,1.7295643288424245,2917.5829379900406
2960.633866874367,2087.272520184689,1.729870780581635,2918.0829379900406
2961.528201313022,2088.137532184487,1.7301772348570328,2918.5829379900406
2962.422694177411,2089.002697411668,1.730483685126939,2919.0829379900406
2963.317345462584,2089.868015867122,1.7307901482571504,2919.5829379900406
2964.212155171899,2090.7334875517377,1.731096603609049,2920.0829379900406
2965.107123305125,2091.5991124664056,1.7314030644529668,2920.5829379900406
2966.0022498615017,2092.4648906120146,1.731709532470525,2921.0829379900406
2966.8975348379813,2093.330821989454,1.7320159894214644,2921.5829379900406
2967.792978250825,2094.1969065996127,1.7323224576127767,2922.0829379900406
2968.6885800869186,2095.0631444433798,1.732628930861878,2922.5829379900406
2969.584340354943,2095.9295355216436,1.7329354000430413,2923.0829379900406
2970.4802590567256,2096.796079835293,1.7332418642720484,2923.5829379900406
2971.3763361851447,2097.6627773852165,1.7335483373638314,2924.0829379900406
2972.2725717411085,2098.529628172302,1.7338548147466613,2924.5829379900406
2973.1689657313414,2099.396632197438,1.7341612967768514,2925.0829379900406
2974.065518162624,2100.2637894615127,1.734467772016584,2925.5829379900406
2974.96222901924,2101.131099965414,1.7347742514604962,2926.0829379900406
2975.8590983191225,2101.998563710029,1.735080740400144,2926.5829379900406
2976.756126048234,2102.8661806962455,1.7353872181482497,2927.0829379900406
2977.653312218472,2103.733950924951,1.7356937082363326,2927.5829379900406
2978.5506568204596,2104.6018743970326,1.7360001976698323,2928.0829379900406
2979.448159870126,2105.469951113378,1.7363066861625562,2928.5829379900406
2980.3458213503327,2106.338181074874,1.7366131698453782,2929.0829379900406
2981.243641276098,2107.2065642824064,1.7369196693160296,2929.5829379900406
2982.141619648326,2108.075100736863,1.73722615689016,2930.0829379900406
2983.039756462043,2108.9437904391298,1.7375326577369359,2930.5829379900406
2983.938051712347,2109.812633390094,1.7378391538153994,2931.0829379900406
2984.836505408403,2110.681629590641,1.7381456517322431,2931.5829379900406
2985.73511756194,2111.5507790416573,1.738452162451578,2932.0829379900406
2986.63388814511,2112.4200817440283,1.7387586572882479,2932.5829379900406
2987.5328171845963,2113.2895376986407,1.7390651678933486,2933.0829379900406
2988.4319046715705,2114.1591469063796,1.7393716720499128,2933.5829379900406
2989.331150603009,2115.0289093681304,1.7396781844033031,2934.0829379900406
2990.230554995072,2115.898825084779,1.7399846930224527,2934.5829379900406
2991.130117822791,2116.76889405721,1.7402912064215579,2935.0829379900406
2992.029839118223,2117.639116286309,1.7405977220715263,2935.5829379900406
2992.9297188564146,2118.509491772961,1.7409042361706164,2936.0829379900406
2993.8297570453105,2119.3800205180505,1.7412107510202732,2936.5829379900406
2994.7299536957776,2120.2507025224622,1.741517270859424,2937.0829379900406
2995.6303087975098,2121.12153778708,1.7418237913825276,2937.5829379900406
2996.53082236056,2121.9925263127893,1.7421303158641082,2938.0829379900406
2997.431494383388,2122.8636681004737,1.7424368386834905,2938.5829379900406
2998.3323248602783,2123.7349631510174,1.7427433714638103,2939.0829379900406
2999.2333137894348,2124.606411465304,1.743049900801068,2939.5829379900406
3000.134461189079,2125.4780130442177,1.7433564236727457,2940.0829379900406
3001.0357670421718,2126.3497678886424,1.7436629586056198,2940.5829379900406
3001.9372313628173,2127.221675999461,1.7439694940626835,2941.0829379900406
3002.838854142834,2128.0937373775564,1.744276031099515,2941.5829379900406
3003.7406353821943,2128.9659520238133,1.744582561980558,2942.0829379900406
3004.6425750956855,2129.8383199391133,1.7448891054596545,2942.5829379900406
3005.544673273331,2130.71084112434,1.7451956495620313,2943.0829379900406
3006.4469299111342,2131.583515580376,1.7455021873467793,2943.5829379900406
3007.3493450199803,2132.4563433081044,1.7458087335643104,2944.0829379900406
3008.2519185983274,2133.3293243084063,1.7461152768941008,2944.5829379900406
3009.1546506436916,2134.2024585821655,1.7464218304631374,2945.0829379900406
3010.057541157239,2135.0757461302633,1.7467283763546035,2945.5829379900406
3010.9605901391774,2135.9491869535823,1.7470349307177142,2946.0829379900406
3011.8637975986253,2136.822781053004,1.7473414771085862,2946.5829379900406
3012.7671635326,2137.6965284294097,1.747648033213152,2947.0829379900406
3013.6706879393155,2138.5704290836825,1.7479545915316599,2947.5829379900406
3014.5743708167283,2139.4444830167026,1.7482611474853087,2948.0829379900406
3015.478212179177,2140.318690229351,1.7485677148202137,2948.5829379900406
3016.3822120055092,2141.19305072251,1.7488742709320586,2949.0829379900406
3017.286370314971,2142.0675644970606,1.749180836507579,2949.5829379900406
3018.1906871064375,2142.9422315538823,1.7494874041917543,2950.0829379900406
3019.0951623716087,2143.817051893857,1.749793965991557,2950.5829379900406
3019.999796112756,2144.6920255178647,1.7501005414246897,2951.0829379900406
3020.904588341325,2145.567152426787,1.7504071104146521,2951.5829379900406
3021.809539050291,2146.4424326215026,1.7507136763296431,2952.0829379900406
3022.7146482428907,2147.3178661028924,1.7510202555367549,2952.5829379900406
3023.619915925995,2148.1934528718366,1.7513268337179673,2953.0829379900406
3024.525342085539,2149.0691929292148,1.7516334047398345,2953.5829379900406
3025.430926731346,2149.9450862759068,1.7519399888628482,2954.0829379900406
3026.3366698659256,2150.821132912792,1.752246566207159,2954.5829379900406
3027.242571481162,2151.6973328407503,1.7525531496372868,2955.0829379900406
3028.14863159123,2152.5736860606603,1.7528597385863578,2955.5829379900406
3029.054850190049,2153.450192573402,1.7531663232736239,2956.0829379900406
3029.961227281005,2154.326852379854,1.7534729111249507,2956.5829379900406
3030.8677628566556,2155.203665480895,1.7537795028415992,2957.0829379900406
3031.774456929851,2156.0806318774034,1.7540860959256481,2957.5829379900406
3032.681309491084,2156.9577515702586,1.7543926877098708,2958.0829379900406
3033.5883205508762,2157.8350245603388,1.754699279328965,2958.5829379900406
3034.4954901037613,2158.7124508485217,1.7550058824334387,2959.0829379900406
3035.4028181552335,2159.590030435686,1.7553124742911463,2959.5829379900406
3036.3103046909127,2160.4677633227097,1.7556190762918167,2960.0829379900406
3037.2179497346933,2161.34564951047,1.7559256855828653,2960.5829379900406
3038.1257532812197,2162.223688999846,1.756232290689216,2961.0829379900406
3039.03371531112,2163.101881791714,1.7565388893248692,2961.5829379900406
3039.9418358560274,2163.9802278869515,1.7568454997952094,2962.0829379900406
3040.850114894095,2164.858727286437,1.7571521123880853,2962.5829379900406
3041.7585524353026,2165.737379991046,1.7574587247073317,2963.0829379900406
3042.667148485864,2166.6161860016564,1.7577653295384335,2963.5829379900406
3043.5759030261743,2167.4951453191447,1.7580719471521649,2964.0829379900406
3044.4848160828333,2168.3742579443883,1.7583785591990255,2964.5829379900406
3045.393887642609,2169.253523878263,1.7586851842989957,2965.0829379900406
3046.303117707517,2170.132943121646,1.7589918068344348,2965.5829379900406
3047.2125062796117,2171.012515675412,1.7592984240353056,2966.0829379900406
3048.1220533579194,2171.892241540439,1.7596050431362666,2966.5829379900406
3049.0317589507617,2172.7721207176023,1.7599116728420725,2967.0829379900406
3049.941623047439,2173.6521532077777,1.7602183026730933,2967.5829379900406
3050.8516456655507,2174.532339011841,1.7605249230284135,2968.0829379900406
3051.7618267871494,2175.4126781306672,1.7608315531402674,2968.5829379900406
3052.67216642076,2176.293170565133,1.7611381858036204,2969.0829379900406
3053.582664573129,2177.173816316112,1.7614448274649355,2969.5829379900406
3054.493321233291,2178.0546153844807,1.7617514606481175,2970.0829379900406
3055.4041364123023,2178.9355677711137,1.7620581001488462,2970.5829379900406
3056.3151101133312,2179.8166734768856,1.7623647398707585,2971.0829379900406
3057.226242326328,2180.697932502672,1.7626713802268907,2971.5829379900406
3058.1375330533087,2181.579344849346,1.7629780178906305,2972.0829379900406
3059.048982306106,2182.460910517783,1.7632846660400718,2972.5829379900406
3059.9605900693186,2183.342629508857,1.7635913126435614,2973.0829379900406
3060.872356366383,2184.2245018234426,1.7638979613585388,2973.5829379900406
3061.7842811752057,2185.106527462413,1.7642046097539812,2974.0829379900406
3062.6963645180726,2185.9887064266427,1.764511262254809,2974.5829379900406
3063.6086063752737,2186.871038717006,1.7648179136347502,2975.0829379900406
3064.5210067532494,2187.7535243343746,1.7651245718719744,2975.5829379900406
3065.433565664162,2188.636163279624,1.7654312192160238,2976.0829379900406
3066.3462831043003,2189.518955553626,1.7657378788491023,2976.5829379900406
3067.2591590635616,2190.4019011572545,1.7660445391168311,2977.0829379900406
3068.172193559188,2191.2850000913822,1.7663512027880928,2977.5829379900406
3069.085386579964,2192.1682523568825,1.766657871534837,2978.0829379900406
3069.9987381322057,2193.0516579546274,1.7669645349475698,2978.5829379900406
3070.9122482109997,2193.9352168854903,1.7672711967296082,2979.0829379900406
3071.8259168201316,2194.8189291503427,1.7675778728137352,2979.5829379900406
3072.739743967682,2195.7027947500574,1.7678845393340072,2980.0829379900406
3073.653729646056,2196.586813685507,1.7681912077980035,2980.5829379900406
3074.567873863946,2197.4709859575623,1.7684978895657675,2981.0829379900406
3075.48217660822,2198.3553115670966,1.7688045581664267,2981.5829379900406
3076.3966378963114,2199.2397905149805,1.7691112427101994,2982.0829379900406
3077.3112577197016,2200.1244228020864,1.7694179235437237,2982.5829379900406
3078.22603607683,2201.0092084292855,1.7697246014313157,2983.0829379900406
3079.140972972836,2201.894147397449,1.7700312839504462,2983.5829379900406
3080.056068418278,2202.779239707448,1.770337970193198,2984.0829379900406
3080.971322392882,2203.6644853601542,1.770644658146256,2984.5829379900406
3081.886734913021,2204.5498843564374,1.7709513431981012,2985.0829379900406
3082.802305985537,2205.435436697169,1.7712580274023515,2985.5829379900406
3083.7180355896244,2206.3211423832195,1.7715647200131508,2986.0829379900406
3084.6339237406205,2207.2070014154597,1.7718714115762546,2986.5829379900406
3085.5499704399294,2208.0930137947594,1.7721781099854796,2987.0829379900406
3086.4661756769215,2208.9791795219894,1.7724848122571732,2987.5829379900406
3087.382539466469,2209.865498598019,1.7727915071746514,2988.0829379900406
3088.2990618073604,2210.751971023718,1.773098211407339,2988.5829379900406
3089.2157426969316,2211.638596799957,1.7734049129739573,2989.0829379900406
3090.13258212973,2212.5253759276056,1.773711610966176,2989.5829379900406
3091.0495801234333,2213.412308407533,1.7740183143103505,2990.0829379900406
3091.9667366637655,2214.2993942406088,1.7743250241111874,2990.5829379900406
3092.8840517529293,2215.186633427701,1.7746317339062763,2991.0829379900406
3093.8015254007073,2216.07402596968,1.7749384427464252,2991.5829379900406
3094.719157601008,2216.9615718674145,1.7752451549147992,2992.0829379900406
3095.6369483491767,2217.849271121773,1.775551868916168,2992.5829379900406
3096.5548976586156,2218.737123733624,1.7758585911395979,2993.0829379900406
3097.4730055262007,2219.625129703836,1.776165303073233,2993.5829379900406
3098.391271951361,2220.5132890332784,1.7764720223225403,2994.0829379900406
3099.309696943082,2221.401601722818,1.7767787437059566,2994.5829379900406
3100.228280484358,2222.290067773324,1.7770854668099492,2995.0829379900406
3101.1470225905227,2223.1786871856634,1.777392187361003,2995.5829379900406
3102.0659232577937,2224.067459960704,1.7776989160189491,2996.0829379900406
3102.98498247668,2224.956386099315,1.7780056474052863,2996.5829379900406
3103.904200272093,2225.8454656023623,1.7783123786419746,2997.0829379900406
3104.823576625658,2226.734698470714,1.7786191052994238,2997.5829379900406
3105.743111549275,2227.624084705237,1.7789258402161479,2998.0829379900406
3106.662805030123,2228.5136243067986,1.7792325804575082,2998.5829379900406
3107.582657087598,2229.4033172762656,1.7795393124726713,2999.0829379900406
3108.5026677129003,2230.293163614505,1.7798460518385741,2999.5829379900406
