epsilon [MeV/fm^3],p [MeV/fm^3],n [1/fm^3],mu [MeV]
1336.5582536557486,717.8319300316374,1.0516458666465534,1953.5000000000002
1337.1019730266132,718.3578225343731,1.0519241628691884,1954.0000000000002
1337.6458362534145,718.883854185343,1.052202456756363,1954.5000000000002
1338.1898433580925,719.4100249857539,1.0524807555527358,1955.0000000000002
1338.7339943228665,719.9363349368126,1.0527590581554516,1955.5000000000002
1339.278289154787,720.462784039725,1.0530373624726337,1956.0000000000002
1339.8227278595905,720.9893722956973,1.0533156666045564,1956.5000000000002
1340.367310438204,721.516099705935,1.0535939773301348,1957.0000000000002
1340.9120368864483,722.0429662716435,1.0538722891564694,1957.5000000000002
1341.4569072168706,722.5699719940278,1.054150605946005,1958.0000000000002
1342.0019214150054,723.0971168742927,1.0544289243285043,1958.5000000000002
1342.5470794848582,723.6244009136427,1.054707240535134,1959.0000000000002
1343.0923814387318,724.1518241132818,1.0549855668802863,1959.5000000000002
1343.6378272713737,724.6793864744142,1.0552638869412028,1960.0000000000002
1344.1834169797123,725.207087998243,1.0555422118888813,1960.5000000000002
1344.729150567803,725.7349286859716,1.0558205480553093,1961.0000000000002
1345.2750280416003,726.2629085388032,1.0560988777137432,1961.5000000000002
1345.821049409356,726.7910275579403,1.056377209287452,1962.0000000000002
1346.3672146525355,727.3192857445853,1.0566555469488228,1962.5000000000002
1346.913523779708,727.8476830999402,1.0569338823416146,1963.0000000000002
1347.4599767977643,728.376219625207,1.05721222513052,1963.5000000000002
1348.0065737039715,728.904895321587,1.0574905730962585,1964.0000000000002
1348.5533145009313,729.4337101902815,1.0577689192731654,1964.5000000000002
1349.100199183149,729.9626642324912,1.0580472652102006,1965.0000000000002
1349.6472277721698,730.4917574494169,1.0583256116267148,1965.5000000000002
1350.1944002389935,731.0209898422589,1.0586039664938318,1966.0000000000002
1350.741716609481,731.5503614122171,1.0588823193593124,1966.5000000000002
1351.2891768718212,732.0798721604914,1.0591606818617,1967.0000000000002
1351.8367810371626,732.6095220882809,1.0594390412749075,1967.5000000000002
1352.3845290966863,733.1393111967851,1.0597174008136176,1968.0000000000002
1352.9324210613172,733.6692394872026,1.0599957635787636,1968.5000000000002
1353.4804569249086,734.1993069607319,1.0602741311406785,1969.0000000000002
1354.0286366927376,734.7295136185716,1.0605525069350121,1969.5000000000002
1354.576960352632,735.2598594619191,1.0608308747507873,1970.0000000000002
1355.125427928508,735.7903444919726,1.061109254988728,1970.5000000000002
1355.6740394049295,736.3209687099292,1.0613876298883076,1971.0000000000002
1356.222794795508,736.8517321169858,1.0616660091303085,1971.5000000000002
1356.771694095048,737.3826347143396,1.061944386982492,1972.0000000000002
1357.3207373025405,737.9136765031866,1.0622227735772902,1972.5000000000002
1357.8699244158395,738.4448574847235,1.0625011615433309,1973.0000000000002
1358.419255444028,738.9761776601457,1.0627795537385465,1973.5000000000002
1358.9687303850196,739.5076370306496,1.0630579395762936,1974.0000000000002
1359.5183492382102,740.0392355974294,1.0633363388129824,1974.5000000000002
1360.0681120188965,740.570973361681,1.0636147292910485,1975.0000000000002
1360.618018702438,741.1028503245985,1.063893127330666,1975.5000000000002
1361.1680693175406,741.6348664873768,1.0641715269846594,1976.0000000000002
1361.7182638468853,742.1670218512098,1.0644499341718934,1976.5000000000002
1362.2686022958528,742.6993164172917,1.064728340705132,1977.0000000000002
1362.8190846647476,743.2317501868157,1.06500675282187,1977.5000000000002
1363.369710965384,743.7643231609749,1.065285158066526,1978.0000000000002
1363.9204811803115,744.2970353409629,1.0655635725435761,1978.5000000000002
1364.4713953247267,744.8298867279719,1.0658419911682258,1979.0000000000002
1365.0224534033307,745.3628773231945,1.0661204071864336,1979.5000000000002
1365.5736554046437,745.8960071278228,1.0663988260994641,1980.0000000000002
1366.1250013352062,746.4292761430485,1.066677251396281,1980.5000000000002
1366.676491189475,746.9626843700629,1.0669556707351284,1981.0000000000002
1367.2281249898676,747.4962318100578,1.0672341012842126,1981.5000000000002
1367.779902713368,748.0299184642237,1.067512526648369,1982.0000000000002
1368.3318243809465,748.5637443337515,1.0677909580763574,1982.5000000000002
1368.8838899754408,749.0977094198312,1.0680693973596642,1983.0000000000002
1369.4360995087507,749.6318137236536,1.068347829508973,1983.5000000000002
1369.988452983131,750.1660572464076,1.0686262687707684,1984.0000000000002
1370.5409503891663,750.7004399892832,1.0689047140506758,1984.5000000000002
1371.0935917451477,751.2349619534695,1.069183154679393,1985.0000000000002
1371.646377038189,751.7696231401554,1.0694616063160047,1985.5000000000002
1372.199306279294,752.3044235505296,1.0697400527893628,1986.0000000000002
1372.752379460268,752.8393631857804,1.0700184962690078,1986.5000000000002
1373.3055965888889,753.3744420470956,1.0702969529249668,1987.0000000000002
1373.858957665776,753.9096601356633,1.0705754077579919,1987.5000000000002
1374.4124626829532,754.4450174526711,1.070853863332697,1988.0000000000002
1374.9661116613001,754.9805139993056,1.0711323334004927,1988.5000000000002
1375.5199045812333,755.5161497767539,1.0714107887339277,1989.0000000000002
1376.0738414529626,756.0519247862029,1.0716892580731505,1989.5000000000002
1376.6279222858786,756.5878390288389,1.071967727943645,1990.0000000000002
1377.1821470608365,757.1238925058475,1.0722461981793558,1990.5000000000002
1377.7365158001642,757.6600852184148,1.0725246659744905,1991.0000000000002
1378.2910284888314,758.196417167726,1.0728031455033311,1991.5000000000002
1378.8456851493904,758.7328883549663,1.073081620130655,1992.0000000000002
1379.4004857562352,759.2694987813207,1.0733601018606274,1992.5000000000002
1379.9554303253674,759.8062484479741,1.0736385778874207,1993.0000000000002
1380.510518861788,760.3431373561101,1.0739170652138696,1993.5000000000002
1381.0657513507022,760.8801655069134,1.0741955484689572,1994.0000000000002
1381.6211278074586,761.417332901567,1.0744740409035314,1994.5000000000002
1382.1766482380722,761.954639541255,1.0747525263734499,1995.0000000000002
1382.7323126289086,762.4920854271603,1.0750310193888357,1995.5000000000002
1383.2881209878167,763.0296705604657,1.0753095172794882,1996.0000000000002
1383.8440733115347,763.5673949423539,1.0755880147210106,1996.5000000000002
1384.4001696068067,764.105258574007,1.0758665218484182,1997.0000000000002
1384.9564098766273,764.6432614566073,1.0761450191624584,1997.5000000000002
1385.5127941164133,765.1814035913363,1.0764235234327948,1998.0000000000002
1386.0693223359883,765.7196849793755,1.076702033155435,1998.5000000000002
1386.6259945259937,766.2581056219061,1.0769805479052965,1999.0000000000002
1387.1828106924752,766.7966655201088,1.0772590591749782,1999.5000000000002
1387.7397708320925,767.3353646751642,1.0775375719098428,2000.0000000000002
1388.2968749567647,767.874203088253,1.0778160943510664,2000.5000000000002
1388.854123058362,768.4131807605548,1.0780946075875821,2001.0000000000002
1389.4115151336584,768.9522976932493,1.0783731353498693,2001.5000000000002
1389.969051207898,769.4915538875163,1.0786516513964917,2002.0000000000002
1390.5267312523397,770.0309493445344,1.0789301847817527,2002.5000000000002
1391.0845552867047,770.5704840654831,1.0792087091286287,2003.0000000000002
1391.6425233004788,771.1101580515407,1.079487242990104,2003.5000000000002
1392.2006353091867,771.6499713038853,1.0797657732189212,2004.0000000000002
1392.7588913037123,772.1899238236953,1.0800443098714858,2004.5000000000002
1393.3172912901603,772.7300156121481,1.0803228502250524,2005.0000000000002
1393.875835264588,773.2702466704214,1.0806013928428575,2005.5000000000002
1394.4345232376604,773.8106169996921,1.0808799400562228,2006.0000000000002
1394.9933551947365,774.3511266011373,1.0811584821866396,2006.5000000000002
1395.5523311558295,774.8917754759335,1.0814370304759264,2007.0000000000002
1396.1114511007445,775.4325636252573,1.0817155815145267,2007.5000000000002
1396.670715045468,775.9734910502845,1.081994132785126,2008.0000000000002
1397.2301229997656,776.5145577521906,1.0822726818232962,2008.5000000000002
1397.7896749411218,777.0557637321514,1.0825512424881778,2009.0000000000002
1398.3493708910323,777.597108991342,1.0828298037617905,2009.5000000000002
1398.9092108326756,778.1385935309373,1.0831083626499647,2010.0000000000002
1399.469194787882,778.6802173521122,1.0833869280777475,2010.5000000000002
1400.0293227449413,779.2219804560406,1.0836654997731472,2011.0000000000002
1400.589594700842,779.7638828438966,1.0839440680974066,2011.5000000000002
1401.1500106644269,780.3059245168541,1.0842226404466468,2012.0000000000002
1401.7105706385423,780.848105476087,1.0845012068600528,2012.5000000000002
1402.2712746232316,781.3904257227676,1.084779783491361,2013.0000000000002
1402.8321226227538,781.9328852580694,1.0850583637887472,2013.5000000000002
1403.3931146223804,782.4754840831653,1.0853369464226978,2014.0000000000002
1403.9542506478194,783.0182221992271,1.08561552730525,2014.5000000000002
1404.515530678072,783.5610996074273,1.0858941112471845,2015.0000000000002
1405.0769547285659,784.1041163089373,1.086172705177955,2015.5000000000002
1405.6385227863382,784.6472723049291,1.0864512969019482,2016.0000000000002
1406.2002348661993,785.1905675965735,1.0867298844230056,2016.5000000000002
1406.762090968111,785.734002185042,1.0870084758169418,2017.0000000000002
1407.3240910911077,786.2775760715048,1.0872870787257922,2017.5000000000002
1407.886235227521,786.8212892571322,1.0875656738286867,2018.0000000000002
1408.448523394753,787.3651417430948,1.0878442787279134,2018.5000000000002
1409.010955576303,787.9091335305624,1.088122877948302,2019.0000000000002
1409.5735317965277,788.4532646207041,1.0884014856434034,2019.5000000000002
1410.136252034865,788.9975350146893,1.0886800976669981,2020.0000000000002
1410.6991162911766,789.5419447136875,1.0889587122600388,2020.5000000000002
1411.2621245871094,790.086493718867,1.0892373204649626,2021.0000000000002
1411.8252769083088,790.6311820313964,1.0895159335927065,2021.5000000000002
1412.388573270595,791.1760096524437,1.089794554880762,2022.0000000000002
1412.9520136560143,791.7209765831768,1.0900731776356622,2022.5000000000002
1413.5155980716343,792.2660828247634,1.090351797018524,2023.0000000000002
1414.079326521676,792.8113283783711,1.0906304286932842,2023.5000000000002
1414.6431990120861,793.3567132451664,1.0909090571413707,2024.0000000000002
1415.2072155408925,793.9022374263162,1.0911876804238723,2024.5000000000002
1415.7713761017515,794.4479009229873,1.0914663184968274,2025.0000000000002
1416.335680709543,794.9937037363458,1.091744945267215,2025.5000000000002
1416.9001293496938,795.5396458675576,1.092023584836734,2026.0000000000002
1417.464722038429,796.0857273177882,1.0923022228708519,2026.5000000000002
1418.0294587707376,796.6319480882031,1.0925808624282727,2027.0000000000002
1418.5943395384065,797.1783081799675,1.0928595078629681,2027.5000000000002
1419.1593643618107,797.724807594246,1.093138158995593,2028.0000000000002
1419.7245332219,798.2714463322035,1.093416806873029,2028.5000000000002
1420.2898461331863,798.8182243950038,1.093695456154257,2029.0000000000002
1420.8553030936052,799.3651417838113,1.0939741122216629,2029.5000000000002
1421.420904102928,799.9121984997893,1.0942527652522451,2030.0000000000002
1421.9866491722685,800.4593945441019,1.0945314225667433,2030.5000000000002
1422.5525382889466,801.0067299179115,1.094810084385561,2031.0000000000002
1423.1185714504022,801.5542046223815,1.0950887441219044,2031.5000000000002
1423.6847486797328,802.1018186586742,1.0953674078939213,2032.0000000000002
1424.2510699593572,802.6495720279521,1.0956460734487945,2032.5000000000002
1424.8175352985897,803.1974647313774,1.0959247438454138,2033.0000000000002
1425.3841446892643,803.7454967701113,1.096203422476435,2033.5000000000002
1425.9508981515253,804.2936681453162,1.096482092579538,2034.0000000000002
1426.517795667461,804.8419788581526,1.096760766499945,2034.5000000000002
1427.0848372439052,805.3904289097819,1.0970394528157974,2035.0000000000002
1427.6520228862144,805.9390183013642,1.0973181284893796,2035.5000000000002
1428.2193525926534,806.4877470340604,1.0975968119212811,2036.0000000000002
1428.7868263686687,807.0366151090305,1.097875502752494,2036.5000000000002
1429.3544442064053,807.5856225274346,1.0981541891626503,2037.0000000000002
1429.9222061150713,808.1347692904316,1.0984328773789827,2037.5000000000002
1430.4901120849172,808.6840553991814,1.0987115694624243,2038.0000000000002
1431.0581621339338,809.2334808548429,1.0989902638924731,2038.5000000000002
1431.6263562542563,809.7830456585747,1.0992689596706189,2039.0000000000002
1432.194694443242,810.3327498115353,1.0995476618831523,2039.5000000000002
1432.763176714085,810.8825933148831,1.099826366293334,2040.0000000000002
1433.3318030532514,811.4325761697756,1.1001050656416795,2040.5000000000002
1433.9005734683024,811.9826983773711,1.1003837771127576,2041.0000000000002
1434.4694879715466,812.5329599388264,1.100662486484249,2041.5000000000002
1435.0385465434806,813.083360855299,1.1009411925395824,2042.0000000000002
1435.6077492021645,813.6339011279453,1.101219911414897,2042.5000000000002
1436.1770959371484,814.1845807579224,1.10149862371344,2043.0000000000002
1436.7465867484825,814.735399746386,1.1017773393435666,2043.5000000000002
1437.3162216566652,815.2863580944926,1.102056056847043,2044.0000000000002
1437.8860006449536,815.8374558033978,1.1023347876521774,2044.5000000000002
1438.455923712908,816.3886928742569,1.1026135112986977,2045.0000000000002
1439.0259908776252,816.9400693082251,1.1028922341280727,2045.5000000000002
1439.596202126669,817.4915851064574,1.1031709699162213,2046.0000000000002
1440.1665574618648,818.0432402701086,1.1034497022635479,2046.5000000000002
1440.737056894414,818.5950348003329,1.1037284377608572,2047.0000000000002
1441.3077004150286,819.1469686982845,1.1040071742303248,2047.5000000000002
1441.8784880256087,819.6990419651169,1.104285909478778,2048.
1442.4494197400013,820.251254601984,1.1045646451917075,2048.5
1443.0204955417537,820.8036066100391,1.104843388572148,2049.
1443.5917154458555,821.3560979904349,1.1051221413966874,2049.5
1444.16307944655,821.9087287443248,1.1054008823260473,2050.
1444.7345875467656,822.4614988728605,1.1056796417079626,2050.5
1445.3062397423794,823.0144083771944,1.1059583886628814,2051.
1445.8780360404155,823.5674572584788,1.106237147196525,2051.5
1446.4499764503812,824.1206455178652,1.106515902652877,2052.
1447.0220609586686,824.6739731565048,1.106794665436709,2052.5
1447.5942895647768,825.2274401755486,1.1070734243006566,2053.
1448.1666622855782,825.7810465761478,1.1073521918267704,2053.5
1448.7391791198636,826.3347923594528,1.1076309589603153,2054.
1449.3118400518515,826.8886775266138,1.1079097265973072,2054.5
